Freq[Hz]	[dBV]	Phase[Deg]
168.58	-41.86	-2.80
169.22	-41.87	-2.78
169.86	-41.88	-2.80
170.50	-41.90	-2.89
171.14	-41.92	-3.02
171.79	-41.94	-3.18
172.44	-41.96	-3.33
173.09	-41.97	-3.43
173.74	-41.97	-3.47
174.40	-41.96	-3.48
175.06	-41.96	-3.48
175.72	-41.97	-3.49
176.38	-41.99	-3.54
177.04	-42.03	-3.61
177.71	-42.06	-3.72
178.38	-42.09	-3.83
179.06	-42.11	-3.96
179.73	-42.11	-4.08
180.41	-42.11	-4.18
181.09	-42.10	-4.27
181.77	-42.11	-4.33
182.46	-42.13	-4.36
183.15	-42.15	-4.38
183.84	-42.18	-4.43
184.53	-42.20	-4.53
185.23	-42.22	-4.70
185.93	-42.23	-4.91
186.63	-42.23	-5.11
187.33	-42.23	-5.25
188.04	-42.24	-5.29
188.75	-42.25	-5.25
189.46	-42.26	-5.21
190.18	-42.28	-5.21
190.90	-42.30	-5.32
191.62	-42.32	-5.53
192.34	-42.33	-5.77
193.07	-42.34	-5.97
193.79	-42.35	-6.05
194.53	-42.35	-6.04
195.26	-42.36	-5.99
196.00	-42.36	-5.96
196.74	-42.38	-6.04
197.48	-42.40	-6.20
198.22	-42.42	-6.40
198.97	-42.44	-6.59
199.72	-42.45	-6.71
200.48	-42.45	-6.77
201.23	-42.44	-6.78
201.99	-42.45	-6.80
202.75	-42.47	-6.85
203.52	-42.50	-6.93
204.29	-42.52	-7.03
205.06	-42.54	-7.13
205.83	-42.54	-7.21
206.61	-42.53	-7.28
207.39	-42.52	-7.32
208.17	-42.52	-7.33
208.96	-42.54	-7.31
209.74	-42.57	-7.30
210.54	-42.59	-7.34
211.33	-42.61	-7.46
212.13	-42.61	-7.66
212.93	-42.61	-7.86
213.73	-42.60	-7.99
214.54	-42.61	-8.01
215.35	-42.62	-7.94
216.16	-42.64	-7.87
216.98	-42.65	-7.88
217.80	-42.66	-8.00
218.62	-42.67	-8.17
219.44	-42.67	-8.29
220.27	-42.67	-8.29
221.10	-42.68	-8.19
221.94	-42.69	-8.07
222.77	-42.70	-8.05
223.61	-42.71	-8.17
224.46	-42.73	-8.35
225.30	-42.74	-8.50
226.15	-42.74	-8.51
227.01	-42.75	-8.42
227.86	-42.75	-8.33
228.72	-42.76	-8.33
229.59	-42.78	-8.48
230.45	-42.80	-8.69
231.32	-42.81	-8.86
232.20	-42.81	-8.91
233.07	-42.80	-8.88
233.95	-42.79	-8.85
234.84	-42.81	-8.91
235.72	-42.83	-9.06
236.61	-42.85	-9.23
237.50	-42.86	-9.35
238.40	-42.84	-9.39
239.30	-42.82	-9.38
240.20	-42.81	-9.38
241.11	-42.83	-9.45
242.02	-42.85	-9.56
242.93	-42.88	-9.67
243.85	-42.87	-9.77
244.77	-42.85	-9.84
245.69	-42.82	-9.91
246.62	-42.82	-9.97
247.55	-42.84	-10.04
248.48	-42.86	-10.12
249.42	-42.87	-10.21
250.36	-42.86	-10.30
251.31	-42.84	-10.37
252.26	-42.84	-10.38
253.21	-42.86	-10.33
254.16	-42.88	-10.30
255.12	-42.89	-10.37
256.09	-42.88	-10.56
257.05	-42.87	-10.78
258.02	-42.88	-10.93
259.00	-42.90	-10.96
259.97	-42.93	-10.95
260.95	-42.94	-11.02
261.94	-42.93	-11.21
262.93	-42.90	-11.44
263.92	-42.90	-11.58
264.92	-42.92	-11.59
265.92	-42.95	-11.57
266.92	-42.96	-11.63
267.93	-42.94	-11.79
268.94	-42.92	-11.97
269.95	-42.91	-12.05
270.97	-42.92	-12.03
271.99	-42.93	-11.99
273.02	-42.94	-12.07
274.05	-42.93	-12.23
275.08	-42.92	-12.40
276.12	-42.93	-12.45
277.16	-42.95	-12.44
278.21	-42.96	-12.47
279.26	-42.96	-12.65
280.31	-42.95	-12.89
281.37	-42.95	-13.04
282.43	-42.96	-13.02
283.50	-42.98	-12.98
284.57	-42.99	-13.12
285.64	-42.99	-13.46
286.72	-42.98	-13.77
287.80	-42.99	-13.83
288.89	-43.01	-13.68
289.98	-43.02	-13.58
291.07	-43.02	-13.71
292.17	-43.02	-13.93
293.27	-43.01	-14.01
294.38	-43.02	-13.89
295.49	-43.03	-13.78
296.61	-43.03	-13.91
297.73	-43.03	-14.21
298.85	-43.03	-14.43
299.98	-43.03	-14.37
301.11	-43.03	-14.23
302.25	-43.03	-14.25
303.39	-43.01	-14.49
304.53	-43.00	-14.75
305.68	-42.99	-14.83
306.83	-42.99	-14.84
307.99	-42.99	-14.97
309.15	-42.98	-15.30
310.32	-42.97	-15.63
311.49	-42.97	-15.80
312.67	-42.98	-15.88
313.85	-42.98	-16.06
315.03	-42.96	-16.41
316.22	-42.94	-16.74
317.41	-42.95	-16.89
318.61	-42.96	-17.00
319.81	-42.98	-17.28
321.02	-43.00	-17.77
322.23	-43.04	-18.19
323.45	-43.11	-18.34
324.67	-43.20	-18.31
325.89	-43.27	-18.29
327.12	-43.30	-18.29
328.36	-43.33	-18.19
329.60	-43.35	-17.95
330.84	-43.36	-17.72
332.09	-43.34	-17.67
333.34	-43.31	-17.74
334.60	-43.31	-17.76
335.86	-43.32	-17.70
337.13	-43.32	-17.70
338.40	-43.28	-17.83
339.68	-43.26	-17.98
340.96	-43.28	-18.03
342.25	-43.31	-18.04
343.54	-43.32	-18.13
344.83	-43.29	-18.27
346.14	-43.29	-18.37
347.44	-43.32	-18.39
348.75	-43.35	-18.43
350.07	-43.33	-18.55
351.39	-43.32	-18.73
352.72	-43.33	-18.94
354.05	-43.35	-19.10
355.38	-43.33	-19.18
356.72	-43.30	-19.23
358.07	-43.30	-19.40
359.42	-43.33	-19.67
360.78	-43.35	-19.77
362.14	-43.32	-19.68
363.51	-43.31	-19.72
364.88	-43.34	-20.08
366.25	-43.38	-20.42
367.64	-43.38	-20.49
369.02	-43.38	-20.55
370.42	-43.40	-20.85
371.81	-43.45	-21.13
373.22	-43.47	-21.03
374.63	-43.48	-20.79
376.04	-43.47	-20.89
377.46	-43.47	-21.21
378.88	-43.49	-21.35
380.31	-43.53	-21.36
381.75	-43.56	-21.54
383.19	-43.59	-21.80
384.63	-43.65	-21.79
386.09	-43.73	-21.51
387.54	-43.75	-21.32
389.00	-43.72	-21.25
390.47	-43.72	-21.10
391.95	-43.74	-20.87
393.43	-43.73	-20.74
394.91	-43.70	-20.74
396.40	-43.70	-20.79
397.90	-43.72	-20.82
399.40	-43.69	-20.84
400.90	-43.64	-20.85
402.42	-43.64	-20.90
403.94	-43.67	-20.96
405.46	-43.66	-20.95
406.99	-43.63	-20.96
408.53	-43.62	-21.12
410.07	-43.63	-21.26
411.61	-43.62	-21.20
413.17	-43.61	-21.24
414.73	-43.60	-21.62
416.29	-43.60	-21.87
417.86	-43.62	-21.71
419.44	-43.61	-21.62
421.02	-43.57	-21.84
422.61	-43.56	-21.98
424.21	-43.57	-21.97
425.81	-43.55	-22.13
427.41	-43.52	-22.44
429.03	-43.54	-22.62
430.65	-43.57	-22.75
432.27	-43.55	-22.99
433.90	-43.54	-23.30
435.54	-43.58	-23.59
437.18	-43.59	-23.73
438.83	-43.57	-23.79
440.49	-43.59	-24.06
442.15	-43.63	-24.41
443.82	-43.66	-24.44
445.49	-43.68	-24.50
447.18	-43.71	-24.91
448.86	-43.76	-25.12
450.56	-43.80	-24.96
452.26	-43.81	-24.99
453.96	-43.81	-25.18
455.68	-43.87	-25.14
457.40	-43.92	-25.04
459.12	-43.90	-25.09
460.85	-43.93	-25.28
462.59	-44.00	-25.43
464.34	-44.01	-25.29
466.09	-44.01	-25.14
467.85	-44.06	-25.22
469.62	-44.11	-25.16
471.39	-44.14	-24.95
473.17	-44.15	-24.97
474.95	-44.18	-25.01
476.74	-44.23	-24.81
478.54	-44.26	-24.62
480.35	-44.27	-24.48
482.16	-44.31	-24.21
483.98	-44.35	-23.86
485.81	-44.35	-23.52
487.64	-44.36	-23.21
489.48	-44.36	-22.79
491.33	-44.35	-22.24
493.18	-44.31	-22.02
495.04	-44.25	-22.04
