Freq[Hz]	[dBV]	Phase[Deg]
158.13	-71.67	-147.67
158.72	-71.67	-149.12
159.32	-71.61	-150.95
159.93	-71.51	-152.84
160.53	-71.42	-154.43
161.13	-71.37	-155.39
161.74	-71.39	-155.48
162.35	-71.47	-154.98
162.97	-71.58	-154.32
163.58	-71.71	-153.92
164.20	-71.82	-154.21
164.82	-71.91	-155.39
165.44	-71.95	-157.10
166.06	-71.95	-158.91
166.69	-71.89	-160.38
167.32	-71.78	-161.09
167.95	-71.62	-160.98
168.58	-71.48	-160.42
169.22	-71.42	-159.79
169.86	-71.47	-159.46
170.50	-71.70	-159.76
171.14	-72.02	-160.57
171.79	-72.36	-161.65
172.44	-72.62	-162.75
173.09	-72.69	-163.61
173.74	-72.56	-164.10
174.40	-72.31	-164.26
175.06	-72.05	-164.18
175.72	-71.87	-163.92
176.38	-71.85	-163.59
177.04	-71.96	-163.34
177.71	-72.13	-163.38
178.38	-72.28	-163.92
179.06	-72.35	-165.15
179.73	-72.33	-166.94
180.41	-72.24	-168.82
181.09	-72.14	-170.27
181.77	-72.08	-170.79
182.46	-72.07	-170.22
183.15	-72.09	-169.16
183.84	-72.11	-168.34
184.53	-72.09	-168.52
185.23	-72.01	-170.24
185.93	-71.88	-172.91
186.63	-71.74	-175.64
187.33	-71.61	-177.48
188.04	-71.52	-177.63
188.75	-71.47	-176.46
189.46	-71.47	-174.97
190.18	-71.50	-174.17
190.90	-71.56	-175.01
191.62	-71.63	-177.34
192.34	-71.69	179.74
193.07	-71.71	177.17
193.79	-71.66	175.84
194.53	-71.56	175.77
195.26	-71.45	176.28
196.00	-71.35	176.65
196.74	-71.31	176.19
197.48	-71.33	174.85
198.22	-71.39	173.10
198.97	-71.44	171.40
199.72	-71.47	170.23
200.48	-71.49	169.58
201.23	-71.49	169.16
201.99	-71.51	168.64
202.75	-71.56	167.75
203.52	-71.61	166.46
204.29	-71.64	164.85
205.06	-71.60	163.03
205.83	-71.49	161.09
206.61	-71.35	159.20
207.39	-71.23	157.54
208.17	-71.19	156.30
208.96	-71.26	155.53
209.74	-71.38	155.00
210.54	-71.47	154.44
211.33	-71.46	153.58
212.13	-71.35	152.42
212.93	-71.22	151.25
213.73	-71.15	150.39
214.54	-71.21	150.08
215.35	-71.37	149.97
216.16	-71.57	149.52
216.98	-71.73	148.16
217.80	-71.81	145.72
218.62	-71.85	142.95
219.44	-71.90	140.73
220.27	-71.98	139.86
221.10	-72.09	140.17
221.94	-72.19	140.77
222.77	-72.20	140.77
223.61	-72.13	139.63
224.46	-72.01	137.82
225.30	-71.94	136.00
226.15	-71.97	134.80
227.01	-72.10	134.18
227.86	-72.27	133.65
228.72	-72.42	132.72
229.59	-72.51	131.24
230.45	-72.54	129.82
231.32	-72.52	129.13
232.20	-72.47	129.69
233.07	-72.42	130.83
233.95	-72.39	131.42
234.84	-72.41	130.37
235.72	-72.48	127.86
236.61	-72.58	125.32
237.50	-72.67	124.26
238.40	-72.75	125.26
239.30	-72.83	126.88
240.20	-72.92	127.42
241.11	-73.02	125.64
242.02	-73.12	122.76
242.93	-73.18	120.69
243.85	-73.17	121.11
244.77	-73.11	123.28
245.69	-73.03	125.22
246.62	-72.97	124.97
247.55	-72.92	122.62
248.48	-72.83	119.98
249.42	-72.65	118.92
250.36	-72.40	119.77
251.31	-72.20	120.86
252.26	-72.16	120.44
253.21	-72.31	117.99
254.16	-72.47	115.10
255.12	-72.45	113.57
256.09	-72.19	114.14
257.05	-71.87	115.42
258.02	-71.69	115.69
259.00	-71.76	114.13
259.97	-71.92	111.76
260.95	-71.96	109.87
261.94	-71.81	109.11
262.93	-71.61	108.67
263.92	-71.54	107.55
264.92	-71.69	105.30
265.92	-71.87	102.59
266.92	-71.87	100.22
267.93	-71.65	98.58
268.94	-71.39	97.34
269.95	-71.30	96.08
270.97	-71.42	94.72
271.99	-71.55	93.53
273.02	-71.49	92.83
274.05	-71.25	92.45
275.08	-71.03	91.81
276.12	-71.04	90.36
277.16	-71.23	88.36
278.21	-71.47	86.52
279.26	-71.63	85.40
280.31	-71.70	84.52
281.37	-71.74	83.07
282.43	-71.78	80.67
283.50	-71.81	78.30
284.57	-71.79	77.21
285.64	-71.73	77.63
286.72	-71.68	78.34
287.80	-71.72	78.07
