Freq[Hz]	[dBV]	Phase[Deg]
71.97	-56.02	40.60
72.24	-55.33	30.72
72.51	-54.77	20.82
72.79	-54.36	11.17
73.06	-54.13	2.04
73.34	-54.11	-6.30
73.61	-54.32	-13.73
73.89	-54.73	-20.33
74.17	-55.30	-26.22
74.45	-56.01	-31.53
74.73	-56.83	-36.37
75.01	-57.73	-40.86
75.29	-58.68	-45.14
75.58	-59.64	-49.34
75.86	-60.58	-53.59
76.15	-61.48	-58.02
76.44	-62.29	-62.74
76.73	-63.01	-67.68
77.02	-63.67	-72.72
77.31	-64.26	-77.72
77.60	-64.78	-82.56
77.89	-65.26	-87.09
78.18	-65.70	-91.18
78.48	-66.11	-94.69
78.78	-66.49	-97.48
79.07	-66.86	-99.39
79.37	-67.22	-100.30
79.67	-67.58	-100.28
79.97	-67.92	-99.42
80.27	-68.23	-97.85
80.58	-68.53	-95.66
80.88	-68.79	-92.99
81.19	-69.02	-89.95
81.49	-69.20	-86.67
81.80	-69.34	-83.26
82.11	-69.42	-79.87
82.42	-69.44	-76.56
82.73	-69.43	-73.34
83.04	-69.39	-70.19
83.35	-69.34	-67.07
83.67	-69.29	-63.99
83.99	-69.27	-60.90
84.30	-69.29	-57.79
84.62	-69.36	-54.65
84.94	-69.51	-51.44
85.26	-69.75	-48.16
85.58	-70.06	-44.90
85.90	-70.42	-41.77
86.23	-70.81	-38.90
86.55	-71.20	-36.40
86.88	-71.58	-34.40
87.21	-71.91	-33.03
87.54	-72.17	-32.41
87.87	-72.33	-32.69
88.20	-72.38	-33.96
88.53	-72.30	-36.18
88.87	-72.10	-39.26
89.20	-71.77	-43.11
89.54	-71.31	-47.64
89.88	-70.72	-52.74
90.22	-69.99	-58.32
90.56	-69.13	-64.27
90.90	-68.13	-70.50
91.24	-67.02	-76.88
91.59	-65.86	-83.30
91.93	-64.74	-89.63
92.28	-63.74	-95.75
92.63	-62.94	-101.51
92.98	-62.44	-106.79
93.33	-62.31	-111.44
93.68	-62.65	-115.33
94.03	-63.52	-118.33
94.39	-64.87	-120.50
94.74	-66.54	-121.96
95.10	-68.40	-122.86
95.46	-70.29	-123.33
95.82	-72.07	-123.52
96.18	-73.59	-123.56
96.54	-74.69	-123.61
96.91	-75.21	-123.82
97.27	-75.20	-124.23
97.64	-74.80	-124.85
98.01	-74.18	-125.64
98.38	-73.50	-126.61
98.75	-72.94	-127.73
99.12	-72.68	-129.00
