Freq[Hz]	[dBV]	Phase[Deg]
131.48	-43.51	2.72
131.98	-43.63	2.54
132.47	-43.74	2.29
132.97	-43.84	2.00
133.48	-43.95	1.70
133.98	-44.05	1.41
134.48	-44.14	1.17
134.99	-44.23	1.00
135.50	-44.32	0.90
136.01	-44.41	0.87
136.53	-44.50	0.86
137.04	-44.59	0.84
137.56	-44.70	0.80
138.08	-44.81	0.70
138.60	-44.93	0.54
139.12	-45.05	0.34
139.65	-45.17	0.10
140.17	-45.28	-0.14
140.70	-45.39	-0.39
141.23	-45.48	-0.62
141.77	-45.56	-0.83
142.30	-45.63	-1.02
142.84	-45.71	-1.17
143.38	-45.79	-1.29
143.92	-45.89	-1.37
144.46	-45.99	-1.43
145.01	-46.11	-1.49
145.55	-46.22	-1.58
146.10	-46.33	-1.73
146.65	-46.43	-1.98
147.21	-46.53	-2.32
147.76	-46.61	-2.70
148.32	-46.69	-3.09
148.88	-46.76	-3.42
149.44	-46.83	-3.65
150.01	-46.90	-3.73
150.57	-46.97	-3.72
151.14	-47.04	-3.66
151.71	-47.12	-3.62
152.28	-47.21	-3.65
152.86	-47.31	-3.81
153.43	-47.42	-4.06
154.01	-47.53	-4.37
154.59	-47.63	-4.69
155.18	-47.71	-4.96
155.76	-47.78	-5.14
156.35	-47.83	-5.23
156.94	-47.89	-5.25
157.53	-47.94	-5.22
158.13	-48.02	-5.15
158.72	-48.12	-5.07
159.32	-48.24	-5.00
159.93	-48.37	-4.98
160.53	-48.50	-5.01
161.13	-48.61	-5.14
161.74	-48.70	-5.38
162.35	-48.78	-5.69
162.97	-48.85	-6.00
163.58	-48.92	-6.25
164.20	-48.99	-6.39
164.82	-49.09	-6.39
165.44	-49.19	-6.33
166.06	-49.30	-6.29
166.69	-49.41	-6.36
167.32	-49.52	-6.64
167.95	-49.62	-7.10
168.58	-49.71	-7.65
169.22	-49.80	-8.18
169.86	-49.87	-8.57
170.50	-49.93	-8.74
171.14	-49.98	-8.74
171.79	-50.03	-8.67
172.44	-50.10	-8.65
173.09	-50.18	-8.77
173.74	-50.27	-9.07
174.40	-50.37	-9.48
175.06	-50.46	-9.92
175.72	-50.53	-10.31
176.38	-50.56	-10.57
177.04	-50.56	-10.72
177.71	-50.57	-10.79
178.38	-50.59	-10.82
179.06	-50.65	-10.85
179.73	-50.76	-10.90
180.41	-50.88	-10.99
181.09	-50.99	-11.13
181.77	-51.07	-11.35
182.46	-51.10	-11.62
183.15	-51.11	-11.89
183.84	-51.11	-12.06
184.53	-51.14	-12.07
185.23	-51.22	-11.86
185.93	-51.34	-11.54
186.63	-51.47	-11.28
187.33	-51.59	-11.22
188.04	-51.68	-11.51
188.75	-51.75	-12.05
189.46	-51.80	-12.62
190.18	-51.85	-13.01
190.90	-51.91	-12.99
191.62	-51.98	-12.64
192.34	-52.06	-12.20
193.07	-52.15	-11.92
193.79	-52.25	-12.05
194.53	-52.34	-12.57
195.26	-52.43	-13.21
196.00	-52.50	-13.74
196.74	-52.54	-13.89
197.48	-52.56	-13.68
198.22	-52.59	-13.31
198.97	-52.64	-13.02
199.72	-52.75	-12.99
200.48	-52.89	-13.23
201.23	-53.05	-13.58
201.99	-53.17	-13.90
202.75	-53.25	-14.04
203.52	-53.28	-14.03
204.29	-53.31	-13.97
205.06	-53.37	-13.96
205.83	-53.50	-14.07
206.61	-53.66	-14.31
207.39	-53.82	-14.66
208.17	-53.93	-15.09
208.96	-53.97	-15.57
209.74	-53.97	-16.03
210.54	-53.98	-16.38
211.33	-54.03	-16.57
212.13	-54.12	-16.61
212.93	-54.22	-16.64
213.73	-54.30	-16.80
214.54	-54.32	-17.21
215.35	-54.30	-17.71
216.16	-54.27	-18.06
216.98	-54.28	-18.00
217.80	-54.33	-17.46
218.62	-54.42	-16.75
219.44	-54.51	-16.27
220.27	-54.59	-16.36
221.10	-54.64	-16.91
221.94	-54.68	-17.49
222.77	-54.72	-17.64
223.61	-54.77	-17.14
224.46	-54.82	-16.41
225.30	-54.88	-15.96
226.15	-54.96	-16.26
227.01	-55.03	-17.18
227.86	-55.10	-18.14
228.72	-55.14	-18.57
229.59	-55.16	-18.22
230.45	-55.17	-17.57
231.32	-55.20	-17.16
232.20	-55.27	-17.44
233.07	-55.36	-18.20
233.95	-55.43	-18.97
234.84	-55.45	-19.25
235.72	-55.41	-19.01
236.61	-55.38	-18.58
237.50	-55.41	-18.36
238.40	-55.51	-18.53
239.30	-55.62	-18.90
240.20	-55.69	-19.21
241.11	-55.67	-19.27
242.02	-55.60	-19.22
242.93	-55.56	-19.28
243.85	-55.62	-19.66
244.77	-55.74	-20.23
245.69	-55.82	-20.73
246.62	-55.79	-20.87
247.55	-55.66	-20.68
248.48	-55.54	-20.43
249.42	-55.55	-20.40
250.36	-55.70	-20.67
251.31	-55.86	-21.07
252.26	-55.90	-21.43
253.21	-55.78	-21.63
254.16	-55.64	-21.70
255.12	-55.62	-21.66
256.09	-55.77	-21.59
257.05	-55.99	-21.68
258.02	-56.12	-22.12
259.00	-56.10	-22.97
259.97	-56.04	-23.96
260.95	-56.03	-24.78
261.94	-56.15	-25.25
262.93	-56.29	-25.61
263.92	-56.32	-26.11
264.92	-56.20	-26.83
265.92	-56.04	-27.51
266.92	-55.99	-27.83
267.93	-56.08	-27.72
268.94	-56.21	-27.59
269.95	-56.23	-27.86
270.97	-56.12	-28.56
271.99	-56.01	-29.26
273.02	-56.02	-29.49
274.05	-56.16	-29.33
275.08	-56.29	-29.34
276.12	-56.32	-30.05
277.16	-56.27	-31.30
278.21	-56.25	-32.47
279.26	-56.33	-33.09
280.31	-56.47	-33.40
281.37	-56.57	-33.90
282.43	-56.57	-34.90
283.50	-56.54	-36.03
284.57	-56.56	-36.84
285.64	-56.65	-37.27
286.72	-56.77	-37.83
287.80	-56.85	-39.04
288.89	-56.91	-40.71
289.98	-57.03	-42.08
291.07	-57.24	-42.59
292.17	-57.49	-42.57
293.27	-57.65	-42.63
294.38	-57.68	-43.00
295.49	-57.70	-43.27
296.61	-57.82	-42.99
297.73	-58.01	-42.36
298.85	-58.12	-42.07
299.98	-58.06	-42.56
301.11	-57.96	-43.24
302.25	-57.98	-43.27
303.39	-58.13	-42.56
304.53	-58.25	-41.98
305.68	-58.18	-42.30
306.83	-58.04	-43.19
307.99	-58.03	-43.92
309.15	-58.19	-44.18
310.32	-58.33	-44.36
311.49	-58.25	-44.87
312.67	-58.08	-45.69
