Freq[Hz]	[dBV]	Phase[Deg]
168.58	-73.53	-110.44
169.22	-72.21	-105.53
169.86	-71.20	-104.40
170.50	-70.69	-108.99
171.14	-70.56	-118.42
171.79	-70.53	-130.88
172.44	-70.33	-144.47
173.09	-69.70	-157.30
173.74	-68.66	-168.23
174.40	-67.67	-177.24
175.06	-67.23	175.56
175.72	-67.87	170.10
176.38	-69.94	166.33
177.04	-73.00	164.51
177.71	-76.27	164.98
178.38	-78.98	168.10
179.06	-80.36	174.18
179.73	-80.24	-177.62
180.41	-79.07	-169.27
181.09	-77.31	-162.85
181.77	-75.46	-160.48
182.46	-73.88	-163.28
183.15	-72.70	-170.05
183.84	-72.01	-179.23
184.53	-71.91	170.77
185.23	-72.42	161.45
185.93	-73.21	153.74
186.63	-73.84	148.39
187.33	-73.85	146.20
188.04	-72.88	147.67
188.75	-71.35	150.86
189.46	-70.12	152.60
190.18	-70.04	149.59
190.90	-71.89	138.90
191.62	-75.30	122.35
192.34	-79.07	105.13
193.07	-81.97	92.60
193.79	-82.81	89.93
194.53	-81.64	97.46
195.26	-79.46	111.73
196.00	-77.34	129.06
196.74	-76.30	145.70
197.48	-76.48	157.84
198.22	-77.31	161.60
198.97	-78.19	153.01
199.72	-78.55	128.82
200.48	-78.38	95.05
201.23	-77.97	63.82
201.99	-77.67	47.68
202.75	-77.74	56.97
203.52	-78.11	83.81
204.29	-78.48	111.61
205.06	-78.58	123.38
205.83	-78.25	107.08
206.61	-77.96	73.69
207.39	-78.37	40.74
208.17	-80.12	26.13
208.96	-83.33	38.63
209.74	-86.83	66.31
210.54	-89.29	94.16
211.33	-89.38	107.30
212.13	-87.05	101.57
212.93	-83.59	83.98
213.73	-80.35	62.23
214.54	-78.56	43.58
215.35	-78.22	31.45
216.16	-78.83	27.68
216.98	-79.88	34.13
217.80	-80.98	49.25
218.62	-82.04	64.15
219.44	-82.97	68.80
220.27	-83.72	53.87
221.10	-84.23	20.84
221.94	-84.48	-21.39
222.77	-84.43	-63.57
223.61	-84.10	-99.05
