Freq[Hz]	[dBV]	Phase[Deg]
117.43	-69.53	-152.46
117.87	-71.01	-172.08
118.32	-72.73	166.65
118.77	-74.53	145.39
119.21	-76.26	125.82
119.66	-77.77	109.68
120.12	-78.87	98.74
120.57	-79.47	94.33
121.02	-79.64	95.91
121.48	-79.51	102.42
121.94	-79.22	112.81
122.40	-78.90	125.95
122.86	-78.69	140.73
123.32	-78.74	156.03
123.79	-79.05	170.97
124.26	-79.52	-175.07
124.73	-80.05	-162.75
125.20	-80.53	-152.73
125.67	-80.87	-145.68
126.14	-80.95	-142.29
126.62	-80.74	-142.65
127.10	-80.31	-145.96
127.58	-79.73	-151.30
128.06	-79.10	-157.78
128.54	-78.50	-164.44
129.03	-78.01	-170.34
129.51	-77.69	-174.93
130.00	-77.55	-178.56
130.49	-77.57	178.30
130.98	-77.75	175.20
131.48	-78.09	171.66
131.98	-78.57	167.19
132.47	-79.16	161.67
132.97	-79.82	155.59
133.48	-80.46	149.54
133.98	-81.01	144.12
134.48	-81.42	139.95
134.99	-81.60	137.61
135.50	-81.54	136.95
136.01	-81.32	136.89
136.53	-80.98	136.27
137.04	-80.61	133.93
137.56	-80.28	128.65
138.08	-80.04	119.36
138.60	-79.91	106.31
139.12	-79.85	90.48
139.65	-79.85	72.91
140.17	-79.86	54.63
140.70	-79.87	36.71
141.23	-79.85	20.09
141.77	-79.83	5.30
142.30	-79.84	-7.21
142.84	-79.91	-16.94
143.38	-80.09	-23.41
143.92	-80.38	-26.23
144.46	-80.79	-26.28
145.01	-81.25	-25.27
145.55	-81.72	-24.99
146.10	-82.15	-27.25
146.65	-82.47	-33.87
147.21	-82.67	-44.97
147.76	-82.80	-57.75
148.32	-82.89	-69.06
148.88	-83.01	-75.67
149.44	-83.19	-74.28
150.01	-83.46	-63.01
150.57	-83.73	-45.05
151.14	-83.85	-24.78
151.71	-83.71	-6.68
152.28	-83.17	4.65
152.86	-82.14	5.49
153.43	-80.76	-2.78
154.01	-79.28	-16.90
154.59	-77.92	-33.57
155.18	-76.92	-49.39
155.76	-76.50	-61.35
156.35	-76.56	-69.44
156.94	-76.90	-74.87
157.53	-77.30	-78.88
158.13	-77.55	-82.76
158.72	-77.46	-87.61
159.32	-77.09	-93.38
159.93	-76.55	-99.58
160.53	-75.97	-105.72
161.13	-75.51	-111.30
161.74	-75.26	-115.88
162.35	-75.24	-119.31
162.97	-75.44	-121.53
163.58	-75.85	-122.47
164.20	-76.45	-122.07
164.82	-77.17	-120.47
165.44	-77.84	-118.32
166.06	-78.27	-116.30
166.69	-78.25	-115.15
167.32	-77.59	-115.58
167.95	-76.36	-117.78
168.58	-74.90	-121.48
169.22	-73.55	-126.35
169.86	-72.66	-132.07
170.50	-72.52	-138.35
171.14	-72.84	-145.12
171.79	-73.20	-152.39
172.44	-73.13	-160.19
173.09	-72.19	-168.51
173.74	-70.44	-177.30
174.40	-68.74	173.66
175.06	-68.05	164.54
175.72	-69.32	155.57
176.38	-73.23	147.07
177.04	-78.83	140.05
177.71	-84.57	135.76
178.38	-88.87	135.48
179.06	-90.20	140.43
179.73	-88.45	149.91
180.41	-84.92	161.38
181.09	-81.02	172.10
181.77	-78.19	179.33
182.46	-77.27	-178.50
183.15	-77.69	179.88
183.84	-78.65	176.15
184.53	-79.37	172.07
185.23	-79.18	169.10
185.93	-78.18	167.43
186.63	-76.67	166.82
187.33	-74.98	167.05
188.04	-73.42	167.70
188.75	-72.13	166.89
189.46	-71.20	161.97
190.18	-70.69	150.22
190.90	-70.67	129.30
191.62	-71.23	102.18
192.34	-72.46	75.56
193.07	-74.45	56.36
193.79	-77.27	51.17
194.53	-80.51	59.47
195.26	-83.42	75.02
196.00	-85.20	91.27
196.74	-85.12	101.79
197.48	-83.58	103.67
198.22	-81.87	96.76
198.97	-81.31	80.98
199.72	-83.13	56.48
200.48	-86.96	26.01
201.23	-91.38	-5.93
201.99	-94.93	-34.69
202.75	-96.29	-56.11
203.52	-95.67	-70.29
204.29	-93.95	-79.34
205.06	-92.06	-85.40
205.83	-90.79	-90.24
206.61	-90.32	-93.71
207.39	-90.65	-95.14
208.17	-91.79	-93.82
208.96	-93.48	-90.64
209.74	-94.89	-89.95
210.54	-95.08	-96.68
211.33	-93.14	-115.57
212.13	-89.19	-145.04
212.93	-84.42	-176.86
213.73	-80.07	157.68
214.54	-77.31	145.81
215.35	-76.40	143.54
216.16	-77.23	142.14
216.98	-79.68	132.69
217.80	-83.34	109.40
218.62	-87.16	73.51
219.44	-89.97	27.18
220.27	-90.69	-27.04
221.10	-89.45	-82.42
221.94	-87.20	-129.31
222.77	-84.94	-157.82
223.61	-83.30	-164.03
224.46	-81.96	-160.48
225.30	-80.41	-162.74
226.15	-78.25	174.94
227.01	-76.22	137.24
227.86	-75.85	101.33
228.72	-78.68	84.92
229.59	-84.95	95.23
230.45	-92.13	117.95
231.32	-97.33	135.88
232.20	-98.10	134.82
233.07	-95.23	120.86
233.95	-90.76	108.11
234.84	-86.72	110.38
235.72	-84.02	128.65
236.61	-82.50	151.38
237.50	-81.96	166.34
238.40	-82.10	166.97
239.30	-82.43	159.11
240.20	-82.47	150.35
241.11	-81.80	146.71
242.02	-80.53	146.77
242.93	-78.89	146.93
243.85	-77.16	143.91
244.77	-75.63	137.78
245.69	-74.64	130.41
246.62	-74.51	123.60
247.55	-75.12	116.98
248.48	-75.94	108.35
249.42	-76.46	95.47
250.36	-76.55	79.53
251.31	-76.56	65.93
252.26	-76.88	60.39
253.21	-77.71	64.04
254.16	-78.83	70.36
255.12	-80.04	72.04
256.09	-81.18	66.26
257.05	-82.22	59.22
258.02	-83.15	58.32
259.00	-83.91	66.98
259.97	-84.27	79.90
260.95	-84.02	90.54
261.94	-83.18	95.24
262.93	-82.39	96.80
263.92	-82.34	98.90
264.92	-83.31	103.38
265.92	-84.75	108.33
266.92	-85.98	111.35
267.93	-86.39	111.73
268.94	-85.52	111.46
269.95	-82.95	112.77
270.97	-79.10	114.52
271.99	-75.56	111.28
273.02	-73.95	97.66
274.05	-74.45	76.90
275.08	-75.94	60.16
276.12	-77.29	57.77
277.16	-78.00	66.55
278.21	-77.89	75.14
279.26	-76.92	74.04
280.31	-75.51	65.84
281.37	-74.27	57.39
282.43	-73.67	53.32
283.50	-73.70	51.53
284.57	-74.27	48.67
285.64	-75.19	43.45
286.72	-76.11	37.57
287.80	-76.68	32.73
288.89	-76.97	27.15
289.98	-77.30	16.53
291.07	-78.02	-1.32
292.17	-79.45	-17.94
293.27	-81.91	-21.62
294.38	-85.17	-8.54
295.49	-87.99	10.28
296.61	-89.06	22.78
297.73	-88.04	26.53
298.85	-85.24	26.03
299.98	-81.49	25.26
301.11	-79.49	25.15
302.25	-82.32	25.97
303.39	-89.07	29.21
304.53	-93.91	37.89
305.68	-91.89	54.08
306.83	-86.04	73.18
307.99	-82.44	87.99
309.15	-83.46	95.43
310.32	-85.37	99.19
311.49	-84.36	102.76
312.67	-80.87	103.15
313.85	-77.24	94.42
315.03	-74.91	75.56
316.22	-73.74	53.80
317.41	-73.47	36.26
318.61	-73.85	23.33
319.81	-74.66	12.70
321.02	-75.73	3.59
322.23	-76.90	-2.74
323.45	-78.02	-5.65
324.67	-78.92	-8.17
325.89	-79.44	-13.98
327.12	-80.04	-20.39
328.36	-81.74	-19.17
329.60	-84.71	-6.75
330.84	-87.04	8.88
332.09	-86.91	19.02
333.34	-85.05	22.12
334.60	-83.27	19.75
335.86	-82.32	13.77
337.13	-81.86	6.43
338.40	-81.59	1.31
339.68	-81.53	5.08
340.96	-81.70	22.29
342.25	-81.88	40.96
343.54	-81.80	43.97
344.83	-81.46	32.66
346.14	-81.12	23.20
347.44	-80.80	22.12
348.75	-80.20	19.83
350.07	-79.18	10.65
351.39	-78.22	5.72
352.72	-77.76	15.57
354.05	-77.22	26.57
355.38	-75.81	17.71
356.72	-74.21	-9.22
358.07	-74.06	-37.52
359.42	-75.55	-55.74
360.78	-77.23	-58.44
