Freq[Hz]	[dBV]	Phase[Deg]
141.23	-78.99	-172.20
141.77	-79.23	-164.08
142.30	-79.71	-157.80
142.84	-80.53	-150.33
143.38	-81.78	-138.61
143.92	-83.55	-119.85
144.46	-85.61	-95.84
145.01	-87.55	-71.32
145.55	-88.97	-51.21
146.10	-89.44	-40.54
146.65	-88.53	-44.37
147.21	-86.22	-63.31
147.76	-83.18	-90.35
148.32	-80.19	-117.55
148.88	-78.01	-136.84
149.44	-77.44	-139.91
150.01	-78.99	-121.83
150.57	-82.10	-89.65
151.14	-85.97	-53.27
151.71	-89.79	-22.78
152.28	-92.71	-8.51
152.86	-94.02	-18.56
153.43	-93.82	-47.58
154.01	-92.48	-85.38
154.59	-90.38	-121.55
155.18	-87.91	-145.42
155.76	-85.45	-148.03
156.35	-83.24	-132.83
156.94	-81.48	-108.50
157.53	-80.35	-83.95
158.13	-80.06	-68.28
158.72	-80.73	-69.02
159.32	-82.06	-83.51
159.93	-83.57	-105.18
160.53	-84.76	-127.33
161.13	-85.14	-143.11
161.74	-84.38	-147.34
162.35	-82.84	-142.02
162.97	-81.05	-131.03
163.58	-79.60	-118.36
164.20	-79.04	-108.05
164.82	-79.61	-102.62
165.44	-80.83	-101.17
166.06	-82.09	-102.35
166.69	-82.80	-104.77
167.32	-82.34	-107.05
167.95	-80.72	-109.01
168.58	-78.54	-111.60
169.22	-76.42	-115.84
169.86	-75.00	-122.78
170.50	-74.77	-133.11
171.14	-75.40	-145.47
171.79	-76.25	-157.79
172.44	-76.66	-167.93
173.09	-75.99	-173.75
173.74	-74.18	-175.25
174.40	-72.10	-175.54
175.06	-70.67	-178.04
175.72	-70.87	173.75
176.38	-73.43	157.52
177.04	-77.79	137.83
177.71	-82.91	121.69
178.38	-87.77	116.26
179.06	-91.30	128.46
179.73	-93.09	156.58
180.41	-93.33	-169.67
181.09	-92.22	-141.19
181.77	-89.99	-129.09
182.46	-86.99	-138.25
183.15	-83.84	-158.95
183.84	-81.22	-179.19
184.53	-79.82	173.30
185.23	-80.11	-172.35
185.93	-81.49	-142.78
186.63	-83.02	-109.53
187.33	-83.76	-84.39
188.04	-82.86	-78.21
188.75	-80.61	-92.08
189.46	-77.91	-122.10
190.18	-75.65	-164.28
190.90	-74.70	145.77
191.62	-75.07	96.07
192.34	-76.22	57.22
193.07	-77.56	40.10
193.79	-78.55	54.83
194.53	-79.08	95.91
195.26	-79.45	145.37
196.00	-79.95	-175.50
196.74	-80.86	-164.50
197.48	-82.12	-179.63
198.22	-83.44	156.65
198.97	-84.47	142.64
199.72	-84.89	155.28
200.48	-84.57	-169.09
201.23	-83.48	-127.71
201.99	-81.57	-98.44
202.75	-78.91	-96.77
203.52	-76.25	-117.65
204.29	-74.62	-146.35
205.06	-75.13	-167.73
205.83	-78.39	-170.23
206.61	-82.96	-159.14
207.39	-86.76	-144.50
208.17	-87.69	-136.57
208.96	-84.94	-140.97
209.74	-80.63	-152.74
210.54	-77.31	-165.39
211.33	-77.49	-172.50
212.13	-81.21	-172.67
212.93	-85.95	-169.74
213.73	-88.99	-167.86
214.54	-88.04	-170.83
215.35	-83.88	-179.46
216.16	-78.61	166.69
216.98	-74.37	148.10
217.80	-72.41	127.62
218.62	-72.01	113.28
219.44	-72.19	113.90
220.27	-72.03	137.15
221.10	-71.59	174.39
221.94	-71.58	-154.22
222.77	-72.77	-149.17
223.61	-75.44	-179.78
224.46	-78.61	135.43
225.30	-81.06	103.53
226.15	-81.63	109.34
227.01	-80.44	145.21
227.86	-78.40	-178.03
228.72	-76.47	-170.41
229.59	-75.31	156.51
230.45	-75.00	109.12
231.32	-75.53	78.93
232.20	-76.83	91.58
233.07	-78.50	133.07
233.95	-79.95	173.76
234.84	-80.63	-175.37
235.72	-80.43	163.28
236.61	-79.64	133.26
237.50	-78.61	119.57
238.40	-77.65	134.46
239.30	-77.03	162.32
240.20	-77.03	-176.34
241.11	-77.77	-176.72
242.02	-78.67	166.95
242.93	-78.95	146.48
243.85	-77.94	132.94
244.77	-76.15	128.56
245.69	-74.72	130.85
246.62	-74.75	137.24
247.55	-76.15	145.08
248.48	-77.74	151.68
249.42	-78.36	154.31
250.36	-77.69	150.85
251.31	-76.54	139.95
252.26	-75.79	120.34
253.21	-75.85	95.02
254.16	-76.41	74.02
255.12	-77.03	68.12
256.09	-77.55	79.20
257.05	-78.24	91.19
258.02	-79.42	85.71
259.00	-81.05	56.15
259.97	-82.20	21.99
260.95	-81.87	6.50
261.94	-79.96	23.16
262.93	-78.46	63.66
263.92	-79.66	116.63
264.92	-83.98	170.28
265.92	-88.09	-147.78
266.92	-88.17	-130.12
267.93	-83.16	-140.63
268.94	-76.58	-168.64
269.95	-72.41	158.10
270.97	-72.11	130.16
271.99	-73.90	115.95
273.02	-75.81	123.14
274.05	-76.83	144.86
275.08	-76.79	160.88
276.12	-75.67	152.42
277.16	-74.21	124.68
278.21	-73.64	97.29
279.26	-74.88	86.91
280.31	-76.87	90.81
281.37	-77.84	99.37
282.43	-76.71	104.35
283.50	-74.45	101.93
284.57	-72.41	89.14
285.64	-71.65	68.31
286.72	-72.74	49.59
287.80	-76.12	43.10
288.89	-80.26	47.99
289.98	-82.24	55.61
291.07	-80.06	57.93
292.17	-76.39	51.51
