Freq[Hz]	[dBV]	Phase[Deg]
97.27	-39.27	14.21
97.64	-39.32	13.94
98.01	-39.37	13.68
98.38	-39.42	13.42
98.75	-39.47	13.17
99.12	-39.52	12.93
99.50	-39.57	12.72
99.87	-39.62	12.52
100.25	-39.67	12.34
100.63	-39.71	12.17
101.01	-39.75	12.02
101.39	-39.79	11.88
101.77	-39.83	11.74
102.16	-39.86	11.60
102.54	-39.89	11.46
102.93	-39.92	11.32
103.32	-39.94	11.16
103.71	-39.96	11.01
104.10	-39.98	10.85
104.49	-40.00	10.69
104.88	-40.03	10.54
105.28	-40.06	10.39
105.68	-40.10	10.24
106.08	-40.15	10.10
106.48	-40.21	9.96
106.88	-40.27	9.80
107.28	-40.33	9.64
107.69	-40.39	9.45
108.09	-40.44	9.23
108.50	-40.48	8.99
108.91	-40.51	8.71
109.32	-40.54	8.40
109.73	-40.56	8.09
110.15	-40.58	7.77
110.56	-40.59	7.48
110.98	-40.61	7.21
111.40	-40.64	6.99
111.82	-40.67	6.82
112.24	-40.71	6.69
112.67	-40.75	6.59
113.09	-40.79	6.51
113.52	-40.83	6.44
113.95	-40.87	6.36
114.38	-40.90	6.27
114.81	-40.93	6.15
115.24	-40.95	6.01
115.68	-40.97	5.86
116.11	-40.99	5.71
116.55	-41.01	5.56
116.99	-41.03	5.43
117.43	-41.05	5.32
117.87	-41.08	5.23
118.32	-41.11	5.15
118.77	-41.14	5.09
119.21	-41.17	5.03
119.66	-41.21	4.97
120.12	-41.25	4.90
120.57	-41.29	4.83
121.02	-41.33	4.74
121.48	-41.37	4.62
121.94	-41.41	4.48
122.40	-41.44	4.30
122.86	-41.47	4.08
123.32	-41.48	3.82
123.79	-41.49	3.53
124.26	-41.49	3.22
124.73	-41.49	2.94
125.20	-41.48	2.70
125.67	-41.48	2.54
126.14	-41.49	2.48
126.62	-41.49	2.52
127.10	-41.51	2.63
127.58	-41.53	2.76
128.06	-41.55	2.88
128.54	-41.58	2.94
129.03	-41.61	2.90
129.51	-41.64	2.74
130.00	-41.67	2.48
130.49	-41.70	2.18
130.98	-41.73	1.86
131.48	-41.76	1.57
131.98	-41.79	1.36
132.47	-41.81	1.23
132.97	-41.84	1.18
133.48	-41.86	1.18
133.98	-41.88	1.21
134.48	-41.90	1.23
134.99	-41.93	1.24
135.50	-41.96	1.21
136.01	-41.99	1.16
136.53	-42.02	1.09
137.04	-42.04	1.01
137.56	-42.06	0.94
138.08	-42.07	0.87
138.60	-42.08	0.81
139.12	-42.09	0.76
139.65	-42.09	0.71
140.17	-42.09	0.65
140.70	-42.10	0.60
141.23	-42.11	0.53
141.77	-42.13	0.46
142.30	-42.15	0.38
142.84	-42.17	0.27
143.38	-42.19	0.16
143.92	-42.22	0.02
144.46	-42.24	-0.13
145.01	-42.27	-0.30
145.55	-42.29	-0.46
146.10	-42.32	-0.63
146.65	-42.34	-0.78
147.21	-42.37	-0.92
147.76	-42.39	-1.02
148.32	-42.41	-1.08
148.88	-42.44	-1.09
149.44	-42.46	-1.02
150.01	-42.49	-0.89
150.57	-42.51	-0.73
151.14	-42.53	-0.59
151.71	-42.55	-0.52
152.28	-42.58	-0.58
152.86	-42.60	-0.81
153.43	-42.62	-1.15
154.01	-42.63	-1.55
154.59	-42.64	-1.91
155.18	-42.64	-2.17
155.76	-42.64	-2.26
156.35	-42.63	-2.21
156.94	-42.61	-2.06
157.53	-42.60	-1.90
158.13	-42.60	-1.79
158.72	-42.60	-1.78
159.32	-42.61	-1.85
159.93	-42.63	-1.99
160.53	-42.65	-2.14
161.13	-42.68	-2.28
161.74	-42.71	-2.37
162.35	-42.74	-2.43
162.97	-42.76	-2.47
163.58	-42.79	-2.52
164.20	-42.81	-2.61
164.82	-42.82	-2.73
165.44	-42.82	-2.89
166.06	-42.82	-3.06
166.69	-42.81	-3.25
167.32	-42.79	-3.42
167.95	-42.77	-3.58
168.58	-42.76	-3.69
169.22	-42.75	-3.75
169.86	-42.77	-3.73
170.50	-42.81	-3.61
171.14	-42.87	-3.46
171.79	-42.93	-3.35
172.44	-42.98	-3.34
173.09	-43.01	-3.51
173.74	-43.02	-3.87
174.40	-43.00	-4.31
175.06	-42.99	-4.72
175.72	-42.98	-4.99
176.38	-42.98	-5.01
177.04	-43.00	-4.84
177.71	-43.02	-4.59
178.38	-43.05	-4.35
179.06	-43.06	-4.24
179.73	-43.06	-4.27
180.41	-43.06	-4.38
181.09	-43.05	-4.52
181.77	-43.05	-4.63
182.46	-43.05	-4.66
183.15	-43.05	-4.65
183.84	-43.06	-4.65
184.53	-43.07	-4.69
185.23	-43.08	-4.81
185.93	-43.09	-4.99
186.63	-43.10	-5.20
187.33	-43.12	-5.41
188.04	-43.14	-5.57
188.75	-43.15	-5.69
189.46	-43.17	-5.78
190.18	-43.19	-5.85
190.90	-43.22	-5.92
191.62	-43.24	-5.98
192.34	-43.27	-6.04
193.07	-43.29	-6.11
193.79	-43.31	-6.20
194.53	-43.34	-6.29
195.26	-43.35	-6.34
196.00	-43.36	-6.32
196.74	-43.35	-6.20
197.48	-43.33	-6.03
198.22	-43.32	-5.88
198.97	-43.32	-5.87
199.72	-43.35	-6.08
200.48	-43.39	-6.46
201.23	-43.43	-6.89
201.99	-43.45	-7.23
202.75	-43.43	-7.35
203.52	-43.38	-7.30
204.29	-43.33	-7.15
205.06	-43.29	-7.03
205.83	-43.28	-7.00
206.61	-43.30	-7.06
207.39	-43.33	-7.15
208.17	-43.36	-7.24
208.96	-43.39	-7.29
209.74	-43.40	-7.33
210.54	-43.41	-7.38
211.33	-43.42	-7.46
212.13	-43.43	-7.58
212.93	-43.43	-7.69
213.73	-43.42	-7.76
214.54	-43.38	-7.76
215.35	-43.34	-7.71
216.16	-43.33	-7.65
216.98	-43.36	-7.59
217.80	-43.45	-7.59
218.62	-43.56	-7.64
219.44	-43.63	-7.77
220.27	-43.63	-7.99
221.10	-43.57	-8.26
221.94	-43.49	-8.51
222.77	-43.45	-8.68
223.61	-43.47	-8.74
224.46	-43.53	-8.70
225.30	-43.60	-8.63
226.15	-43.62	-8.56
227.01	-43.62	-8.52
227.86	-43.60	-8.51
228.72	-43.59	-8.53
229.59	-43.60	-8.58
230.45	-43.62	-8.64
231.32	-43.63	-8.72
232.20	-43.62	-8.78
233.07	-43.59	-8.84
233.95	-43.56	-8.91
234.84	-43.53	-8.98
235.72	-43.51	-9.06
236.61	-43.50	-9.15
237.50	-43.50	-9.25
238.40	-43.51	-9.36
239.30	-43.52	-9.48
240.20	-43.52	-9.60
241.11	-43.51	-9.73
242.02	-43.51	-9.85
242.93	-43.53	-9.99
243.85	-43.58	-10.14
244.77	-43.65	-10.27
245.69	-43.69	-10.37
246.62	-43.66	-10.39
247.55	-43.57	-10.35
248.48	-43.48	-10.28
249.42	-43.47	-10.22
250.36	-43.53	-10.20
251.31	-43.63	-10.22
252.26	-43.70	-10.29
253.21	-43.71	-10.41
254.16	-43.69	-10.56
255.12	-43.65	-10.72
256.09	-43.61	-10.86
257.05	-43.59	-10.96
258.02	-43.58	-10.98
259.00	-43.59	-10.94
259.97	-43.63	-10.92
260.95	-43.68	-11.03
261.94	-43.73	-11.30
262.93	-43.75	-11.58
263.92	-43.71	-11.73
264.92	-43.60	-11.66
265.92	-43.50	-11.52
266.92	-43.49	-11.44
267.93	-43.59	-11.49
268.94	-43.70	-11.60
269.95	-43.75	-11.68
270.97	-43.69	-11.71
271.99	-43.60	-11.74
273.02	-43.54	-11.83
274.05	-43.55	-11.98
275.08	-43.57	-12.14
276.12	-43.57	-12.25
277.16	-43.56	-12.33
278.21	-43.55	-12.45
279.26	-43.57	-12.66
280.31	-43.59	-12.92
281.37	-43.62	-13.18
282.43	-43.63	-13.39
283.50	-43.64	-13.54
284.57	-43.64	-13.63
285.64	-43.65	-13.68
286.72	-43.66	-13.76
287.80	-43.66	-13.93
288.89	-43.67	-14.09
289.98	-43.67	-14.02
291.07	-43.70	-13.62
292.17	-43.71	-13.26
