Freq[Hz]	[dBV]	Phase[Deg]
161.13	-71.83	-152.54
161.74	-71.93	-153.16
162.35	-72.11	-153.47
162.97	-72.32	-153.64
163.58	-72.52	-153.80
164.20	-72.68	-154.11
164.82	-72.77	-154.65
165.44	-72.80	-155.36
166.06	-72.80	-156.17
166.69	-72.79	-156.98
167.32	-72.81	-157.70
167.95	-72.85	-158.31
168.58	-72.90	-158.81
169.22	-72.94	-159.22
169.86	-72.98	-159.54
170.50	-72.98	-159.79
171.14	-72.96	-160.03
171.79	-72.92	-160.31
172.44	-72.86	-160.71
173.09	-72.80	-161.29
173.74	-72.72	-162.06
174.40	-72.66	-162.97
175.06	-72.63	-163.95
175.72	-72.63	-164.94
176.38	-72.68	-165.87
177.04	-72.76	-166.68
177.71	-72.83	-167.30
178.38	-72.87	-167.67
179.06	-72.85	-167.74
179.73	-72.76	-167.59
180.41	-72.65	-167.42
181.09	-72.55	-167.48
181.77	-72.51	-168.00
182.46	-72.56	-169.07
183.15	-72.65	-170.50
183.84	-72.74	-172.03
184.53	-72.81	-173.42
185.23	-72.81	-174.45
185.93	-72.75	-175.14
186.63	-72.67	-175.57
187.33	-72.58	-175.83
188.04	-72.52	-176.03
188.75	-72.48	-176.29
189.46	-72.46	-176.81
190.18	-72.46	-177.75
190.90	-72.47	-179.26
191.62	-72.48	178.85
192.34	-72.49	177.03
193.07	-72.49	175.75
193.79	-72.47	175.43
194.53	-72.43	175.94
195.26	-72.38	176.70
196.00	-72.34	177.08
196.74	-72.31	176.50
197.48	-72.30	174.94
198.22	-72.30	172.83
198.97	-72.30	170.63
199.72	-72.29	168.78
200.48	-72.28	167.37
201.23	-72.25	166.31
201.99	-72.21	165.47
202.75	-72.15	164.75
203.52	-72.08	164.08
204.29	-72.02	163.44
205.06	-71.98	162.78
205.83	-71.98	162.07
206.61	-72.01	161.31
207.39	-72.06	160.50
208.17	-72.14	159.65
208.96	-72.23	158.78
209.74	-72.31	157.95
210.54	-72.36	157.25
211.33	-72.36	156.72
212.13	-72.30	156.27
212.93	-72.21	155.57
213.73	-72.13	154.32
214.54	-72.08	152.27
215.35	-72.08	149.77
216.16	-72.14	147.43
216.98	-72.29	145.86
217.80	-72.50	145.32
218.62	-72.71	145.24
219.44	-72.87	144.94
220.27	-72.90	143.77
221.10	-72.82	141.83
221.94	-72.71	139.66
222.77	-72.63	137.85
223.61	-72.64	136.79
224.46	-72.75	136.34
225.30	-72.95	136.24
226.15	-73.24	136.25
227.01	-73.53	136.15
227.86	-73.74	135.71
228.72	-73.75	134.72
229.59	-73.52	133.22
230.45	-73.22	131.78
231.32	-72.99	131.06
232.20	-72.98	131.57
233.07	-73.15	132.81
233.95	-73.38	133.87
234.84	-73.55	133.87
235.72	-73.62	132.71
236.61	-73.65	131.06
237.50	-73.69	129.62
238.40	-73.75	128.76
239.30	-73.80	128.16
240.20	-73.80	127.38
241.11	-73.71	126.13
242.02	-73.59	124.67
242.93	-73.53	123.44
243.85	-73.59	122.84
244.77	-73.73	122.74
245.69	-73.81	122.78
246.62	-73.71	122.57
247.55	-73.44	122.06
248.48	-73.15	121.50
249.42	-72.98	121.11
250.36	-72.97	120.93
251.31	-73.05	120.69
252.26	-73.13	120.15
253.21	-73.17	119.21
254.16	-73.16	118.16
255.12	-73.14	117.28
256.09	-73.10	116.72
257.05	-73.03	116.33
258.02	-72.93	115.92
259.00	-72.79	115.33
259.97	-72.66	114.54
260.95	-72.60	113.54
261.94	-72.62	112.30
262.93	-72.62	110.82
263.92	-72.52	109.08
264.92	-72.28	107.18
265.92	-72.00	105.42
266.92	-71.81	104.11
267.93	-71.79	103.36
268.94	-71.89	102.89
269.95	-72.10	102.39
270.97	-72.35	101.62
