Freq[Hz]	[dBV]	Phase[Deg]
344.83	-76.71	-53.15
346.14	-77.02	-51.11
347.44	-76.78	-43.64
348.75	-76.34	-40.08
350.07	-76.02	-46.77
351.39	-75.99	-58.49
352.72	-76.31	-68.11
354.05	-76.53	-70.93
355.38	-76.10	-64.20
356.72	-75.38	-57.82
358.07	-75.31	-69.36
359.42	-76.30	-95.21
360.78	-78.10	-108.96
362.14	-80.09	-100.00
363.51	-81.09	-86.24
364.88	-80.52	-81.55
366.25	-79.60	-82.44
367.64	-79.39	-84.54
369.02	-79.28	-90.31
370.42	-78.75	-102.20
371.81	-79.79	-114.20
373.22	-84.44	-118.51
374.63	-89.05	-114.79
376.04	-88.23	-105.88
377.46	-84.01	-93.97
378.88	-82.09	-81.16
380.31	-82.45	-72.92
381.75	-81.53	-76.60
383.19	-79.42	-95.39
384.63	-78.76	-128.07
386.09	-79.34	-154.86
387.54	-78.84	-143.51
389.00	-80.30	-111.88
390.47	-90.68	-117.41
391.95	-103.62	-142.95
393.43	-102.12	-110.56
394.91	-88.74	-37.99
396.40	-81.97	-19.70
397.90	-83.65	-54.49
399.40	-82.92	-69.22
400.90	-79.24	-66.43
402.42	-78.96	-96.49
403.94	-81.17	-130.47
405.46	-80.97	-102.13
406.99	-78.15	-48.70
408.53	-74.76	-46.65
410.07	-71.92	-81.71
411.61	-70.36	-110.65
413.17	-70.78	-127.86
414.73	-73.16	-138.82
416.29	-74.98	-147.74
417.86	-74.77	-157.13
419.44	-74.96	-166.03
421.02	-76.69	-174.73
422.61	-78.03	173.73
424.21	-78.75	165.36
425.81	-80.67	174.58
427.41	-82.87	-171.79
429.03	-82.82	178.81
430.65	-81.69	166.88
432.27	-81.68	178.77
433.90	-81.86	172.27
435.54	-81.75	135.75
437.18	-83.66	168.88
438.83	-86.99	-92.13
440.49	-87.14	-77.54
442.15	-84.15	-138.71
443.82	-81.29	-162.22
445.49	-79.85	-156.91
447.18	-79.99	-164.76
448.86	-80.96	176.62
450.56	-82.55	162.24
452.26	-85.40	171.11
453.96	-87.87	-169.96
455.68	-87.29	-168.80
457.40	-84.29	-168.73
459.12	-80.47	-157.21
460.85	-77.24	-161.48
